Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),TZ_001:Zone People Occupant Count [](TimeStep:ON),TZ_001:Zone People Sensible Heating Rate [W](TimeStep),TZ_001:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),DH:District Heating Hot Water Energy [KJ](TimeStep:ON),DH:District Heating Hot Water Rate [KW](TimeStep:ON),DH:District Heating Inlet Temperature [C](TimeStep:ON),,class,,,,
 07/21  04:30:00,16.29,8,0,1,66.89202162,9.464081244,20641.64799,22.93516443,69,,69,,,,
 07/21  04:45:00,16.33,27.25,0.875,1,67.04312679,31.46414212,20660.3105,22.95590056,69,,69,,,,
 07/21  05:00:00,16.37,46.5,1.75,1,67.18649549,52.56662221,20677.2764,22.97475155,69,,69,,,,
 07/21  05:15:00,16.7,65.75,2.625,1,67.31963603,73.60106276,20703.28412,23.00364903,69,,69,,,,
 07/21  05:30:00,17.03,85,3.5,1,67.42870386,159.5338567,20736.95704,23.04106338,69,,69,,,,
 07/21  05:45:00,17.36,111.25,17.5125,1,67.49788192,270.4943854,20767.60488,23.07511654,69,,69,,,,
 07/21  06:00:00,17.69,137.5,31.525,1,67.51349834,399.53536,20790.20814,23.10023126,69,,69,,,,
 07/21  06:15:00,18.02,163.75,45.5375,0.75,50.59983096,465.2169794,20804.99432,23.11666036,69,,69,,,,
 07/21  06:30:00,18.35,190,59.55,0.75,50.53573324,254.6643885,20812.28211,23.1247579,69,,69,,,,
 07/21  06:45:00,18.68,208.5,63.325,0.75,50.47554243,225.3930841,20812.22841,23.12469823,69,,69,,,,
 07/21  07:00:00,19.01,227,67.1,0.75,50.4315779,245.6338357,20805.4337,23.11714856,69,,69,,,,
 07/21  07:15:00,19.34,245.5,70.875,0.5,33.59645647,323.7523934,20792.21288,23.10245875,69,,69,,,,
 07/21  07:30:00,19.67,264,74.65,0.5,33.57270636,629.6772876,20773.38058,23.08153397,69,,69,,,,
 07/21  07:45:00,20,278,71.0975,0.5,33.51953624,623.3222007,20749.26979,23.05474421,69,,69,,,,
 07/21  08:00:00,20.33,292,67.545,0.5,33.43243789,617.3621249,20685.83789,22.98426432,69,,69,,,,
 07/21  08:15:00,20.565,306,63.9925,0.25,16.66193267,611.4061481,20593.49212,22.88165791,69,,69,,,,
 07/21  08:30:00,20.8,320,60.44,0.25,16.60778417,605.2141006,20495.34402,22.77260447,69,,69,,,,
 07/21  08:45:00,21.035,278.25,45.33,0.25,16.55513428,482.1267408,20395.13365,22.66125961,69,,69,,,,
 07/21  09:00:00,21.27,236.5,30.22,0.25,16.50701151,375.7975846,20293.4275,22.54825278,69,,69,,,,
 07/21  09:15:00,21.5025,194.75,15.11,0.25,16.46610271,263.2337526,20185.45395,22.42828217,69,,69,,,,
 07/21  09:30:00,21.735,153,0,0.25,16.43394504,187.6717971,20071.1361,22.30126233,69,,69,,,,
 07/21  09:45:00,21.9675,217.5,49.675,0.25,16.40990782,334.7827704,19953.19612,22.17021791,69,,69,,,,
 07/21  10:00:00,22.2,282,99.35,0.25,16.38504228,471.2126212,19832.51709,22.0361301,69,,69,,,,
 07/21  10:15:00,22.4325,346.5,149.025,0.25,16.35093435,567.6940346,19709.25599,21.89917333,69,,69,,,,
 07/21  10:30:00,22.665,411,198.7,0.25,16.3044526,647.223753,19583.3725,21.75930278,69,,69,,,,
 07/21  10:45:00,22.8975,413.5,197.4375,0.25,16.24590949,571.2310443,19454.79761,21.61644179,69,,69,,,,
 07/21  11:00:00,23.13,416,196.175,0.25,16.18173449,477.4216598,19323.47693,21.47052992,69,,69,,,,
 07/21  11:15:00,23.2275,418.5,194.9125,0.75,48.3574821,456.4562371,19217.2408,21.35248978,69,,69,,,,
 07/21  11:30:00,23.325,421,193.65,0.75,48.15733864,471.998727,19136.11888,21.26235431,69,,69,,,,
 07/21  11:45:00,23.4225,407.25,152.73,0.75,47.95243432,475.7295738,19064.03715,21.18226349,69,,69,,,,
 07/21  12:00:00,23.52,393.5,111.81,0.75,47.74913349,471.7331513,18995.57761,21.10619734,69,,69,,,,
 07/21  12:15:00,23.6175,379.75,70.89,0.75,47.54995797,452.1867093,18929.28499,21.03253888,69,,69,,,,
 07/21  12:30:00,23.715,366,29.97,0.75,47.35692849,415.7954251,18864.85147,20.96094608,69,,69,,,,
 07/21  12:45:00,23.8125,368.75,67.7525,0.75,47.17269236,433.6719098,18802.25886,20.89139873,69,,69,,,,
 07/21  13:00:00,23.91,371.5,105.535,0.75,46.99389512,440.2463932,18741.54207,20.82393563,69,,69,,,,
 07/21  13:15:00,24.005,374.25,143.3175,0.25,15.60547216,456.8364617,18678.03904,20.75337671,69,,69,,,,
 07/21  13:30:00,24.1,377,181.1,0.25,15.55421304,490.3400117,18611.95293,20.6799477,69,,69,,,,
 07/21  13:45:00,24.195,364.25,168.6475,0.25,15.50545483,492.2626049,18546.25588,20.60695097,69,,69,,,,
 07/21  14:00:00,24.29,351.5,156.195,0.25,15.45467196,491.6258144,18481.97289,20.53552544,69,,69,,,,
 07/21  14:15:00,24.2,338.75,143.7425,0,0,487.2396834,18419.4827,20.46609189,69,,69,,,,
 07/21  14:30:00,24.11,326,131.29,0,0,480.5605474,18360.50503,20.40056115,69,,69,,,,
 07/21  14:45:00,24.02,302.25,187.175,0,0,509.4801655,18306.46433,20.34051592,69,,69,,,,
 07/21  15:00:00,23.93,278.5,243.06,0,0,551.5665738,18257.56657,20.28618507,69,,69,,,,
 07/21  15:15:00,23.8375,254.75,298.945,0.25,15.19843242,592.3314079,18208.74761,20.23194179,69,,69,,,,
 07/21  15:30:00,23.745,231,354.83,0.25,15.13585869,641.6595695,18161.32525,20.17925028,69,,69,,,,
 07/21  15:45:00,23.6525,218.75,285.4775,0.25,15.08856481,592.3136975,18111.83047,20.12425607,69,,69,,,,
 07/21  16:00:00,23.56,206.5,216.125,0.25,15.05701237,531.0474471,18069.19818,20.07688687,69,,69,,,,
 07/21  16:15:00,23.47,194.25,146.7725,0.5,29.97274248,439.4485255,18033.71652,20.0374628,69,,69,,,,
 07/21  16:30:00,23.38,182,77.42,0.5,29.82245587,336.117832,18005.63414,20.00626015,69,,69,,,,
 07/21  16:45:00,23.29,161.5,138.225,0.5,29.69166172,402.5754067,17981.72491,19.97969434,69,,69,,,,
 07/21  17:00:00,23.2,141,199.03,0.5,29.58019209,463.5704091,17960.64911,19.95627679,69,,69,,,,
 07/21  17:15:00,22.7525,120.5,259.835,1,58.95250846,498.8784332,17935.10442,19.9278938,69,,69,,,,
 07/21  17:30:00,22.305,100,320.64,1,58.72195401,554.2949427,17907.78956,19.89754396,69,,69,,,,
 07/21  17:45:00,21.8575,85,285.3475,1,58.48143101,483.816099,17885.23013,19.87247793,69,,69,,,,
 07/21  18:00:00,21.41,70,250.055,1,58.26679727,412.8697888,17869.14463,19.85460515,69,,69,,,,
 07/21  18:15:00,20.96,55,214.7625,0.75,43.58010199,341.9882439,17859.37149,19.8437461,69,,69,,,,
 07/21  18:30:00,20.51,40,179.47,0.75,43.52343158,270.8065846,17855.17471,19.83908301,69,,69,,,,
 07/21  18:45:00,20.06,30,134.6025,0.75,43.52525315,202.2746585,17855.69016,19.83965573,69,,69,,,,
 07/21  19:00:00,19.61,20,89.735,0.75,43.57782333,133.9125878,17882.12479,19.86902754,69,,69,,,,
 07/21  19:15:00,19.1625,10,44.8675,1,58.23606546,68.044928,17910.46974,19.90052193,69,,69,,,,
 07/21  19:30:00,18.715,0,0,1,58.41008132,0,17926.84508,19.91871675,69,,69,,,,
 07/21  19:45:00,18.2675,0,0,1,58.63096481,0,17939.74073,19.93304525,69,,69,,,,
 07/21  20:00:00,17.82,0,0,1,58.89327457,0,17952.20175,19.94689083,69,,69,,,,
 07/21  20:15:00,17.675,0,0,1,59.18738491,0,17995.67529,19.99519477,69,,69,,,,
 07/21  20:30:00,17.53,0,0,1,59.49072095,0,18067.2756,20.07475067,69,,69,,,,
 07/21  20:45:00,17.385,0,0,1,59.79164099,0,18145.76308,20.16195898,69,,69,,,,
 07/21  21:00:00,17.24,0,0,1,60.08665778,0,18223.76517,20.24862796,69,,69,,,,
 07/21  21:15:00,17.095,0,0,1,60.37591477,0,18292.41157,20.32490175,69,,69,,,,
 07/21  21:30:00,16.95,0,0,1,60.65996551,0,18351.88667,20.39098518,69,,69,,,,
 07/21  21:45:00,16.805,0,0,1,60.93938131,0,18407.03145,20.45225717,69,,69,,,,
 07/21  22:00:00,16.66,0,0,1,61.21461718,0,18459.84362,20.51093735,69,,69,,,,
 07/21  22:15:00,16.515,0,0,1,61.48606178,0,18511.11005,20.56790005,69,,69,,,,
 07/21  22:30:00,16.37,0,0,1,61.75424875,0,18561.21274,20.62356971,69,,69,,,,
 07/21  22:45:00,16.225,0,0,1,62.01966496,0,18610.39823,20.67822026,69,,69,,,,
 07/21  23:00:00,16.08,0,0,1,62.28270002,0,18658.85716,20.73206352,69,,69,,,,
 07/21  23:15:00,15.985,0,0,1,62.54361764,0,18705.75276,20.78416974,69,,69,,,,
 07/21  23:30:00,15.89,0,0,1,62.80028148,0,18750.76839,20.8341871,69,,69,,,,
 07/21  23:45:00,15.795,0,0,1,63.05197763,0,18794.19846,20.88244273,69,,69,,,,
 07/21  24:00:00,15.7,0,0,1,63.29911427,0,18836.26664,20.92918516,69,,69,,,,
 07/22  00:15:00,15.605,0,0,1,63.5424818,0,18877.15474,20.97461638,69,,69,,,,
 07/22  00:30:00,15.51,0,0,1,63.78281452,0,18917.01663,21.01890737,69,,69,,,,
 07/22  00:45:00,15.415,0,0,1,64.02068192,0,18955.98552,21.06220614,69,,69,,,,
 07/22  01:00:00,15.32,0,0,1,64.25650122,0,18994.17805,21.10464228,69,,69,,,,
 07/22  01:15:00,15.225,0,0,1,64.49057249,0,19039.10722,21.15456358,69,,69,,,,
 07/22  01:30:00,15.13,0,0,1,64.72355359,0,19090.63483,21.21181647,69,,69,,,,
 07/22  01:45:00,15.035,0,0,1,64.95570394,0,19144.20608,21.27134009,69,,69,,,,
 07/22  02:00:00,14.94,0,0,1,65.18739061,0,19198.25747,21.33139719,69,,69,,,,
 07/22  02:15:00,15.035,0,0,1,65.41893339,0,19270.1276,21.41125289,69,,69,,,,
 07/22  02:30:00,15.13,0,0,1,65.6420436,0,19356.82464,21.50758293,69,,69,,,,
 07/22  02:45:00,15.225,0,0,1,65.85279048,0,19445.1258,21.60569534,69,,69,,,,
 07/22  03:00:00,15.32,0,0,1,66.05146932,0,19530.72585,21.7008065,69,,69,,,,
 07/22  03:15:00,15.415,0,0,1,66.23981991,0,19612.87181,21.79207979,69,,69,,,,
 07/22  03:30:00,15.51,0,0,1,66.41980576,0,19691.82699,21.87980777,69,,69,,,,
 07/22  03:45:00,15.605,0,0,1,66.59283252,0,19768.05783,21.9645087,69,,69,,,,
 07/22  04:00:00,15.7,0,0,1,66.76003409,0,19842.0165,22.046685,69,,69,,,,
 07/22  04:15:00,15.795,0,0,1,66.92213095,0,19914.09404,22.12677115,69,,69,,,,
 07/22  04:30:00,15.89,49,90.98,1,67.07979123,45.51974033,19984.61711,22.20513013,69,,69,,,,
 07/22  04:45:00,15.985,63,74.41,1,67.22688777,64.34042695,20053.85458,22.28206065,69,,69,,,,
 07/22  05:00:00,16.08,77,57.84,1,67.36071019,80.35044947,20122.02543,22.35780603,69,,69,,,,
 07/22  05:15:00,16.535,91,41.27,1,67.48199788,97.1684992,20179.71385,22.42190428,69,,69,,,,
 07/22  05:30:00,16.99,105,24.7,1,67.57511119,260.5907178,20223.57785,22.47064206,69,,69,,,,
 07/22  05:45:00,17.445,127.75,46.74,1,67.61107963,460.4431339,20256.24512,22.50693902,69,,69,,,,
 07/22  06:00:00,17.9,150.5,68.78,1,67.56288363,536.7885462,20279.14906,22.53238784,69,,69,,,,
 07/22  06:15:00,18.355,173.25,90.82,0.75,50.57631729,596.2832666,20293.18035,22.54797817,69,,69,,,,
 07/22  06:30:00,18.81,196,112.86,0.75,50.44674903,283.2220006,20299.0031,22.55444789,69,,69,,,,
 07/22  06:45:00,19.265,193,222.3175,0.75,50.33254906,231.9596108,20297.17253,22.55241392,69,,69,,,,
 07/22  07:00:00,19.72,190,331.775,0.75,50.25100086,250.4706383,20288.17748,22.54241942,69,,69,,,,
 07/22  07:15:00,20.1725,187,441.2325,0.5,33.45800445,443.3504155,20242.49876,22.49166529,69,,69,,,,
 07/22  07:30:00,20.625,184,550.69,0.5,33.42415743,1490.37815,20185.92729,22.4288081,69,,69,,,,
 07/22  07:45:00,21.0775,173.25,605.335,0.5,33.22193119,1530.23205,20146.37957,22.38486619,69,,69,,,,
 07/22  08:00:00,21.53,162.5,659.98,0.5,32.88136281,1571.983233,20108.52049,22.34280055,69,,69,,,,
 07/22  08:15:00,21.7975,151.75,714.625,0.25,16.24362113,1585.310435,20046.31403,22.27368225,69,,69,,,,
 07/22  08:30:00,22.065,141,769.27,0.25,16.0484882,1576.383621,19960.07669,22.17786299,69,,69,,,,
 07/22  08:45:00,22.3325,137.5,788.905,0.25,15.85851492,1504.200733,19866.40561,22.07378401,69,,69,,,,
 07/22  09:00:00,22.6,134,808.54,0.25,15.67775162,1407.631672,19770.49493,21.96721659,69,,69,,,,
 07/22  09:15:00,22.865,130.5,828.175,0.25,15.51188154,1310.692607,19677.94769,21.86438632,69,,69,,,,
 07/22  09:30:00,23.13,127,847.81,0.25,15.36279618,1204.645268,19589.05416,21.76561574,69,,69,,,,
 07/22  09:45:00,23.395,129.25,849.295,0.25,15.23086717,1085.116429,19500.54051,21.66726724,69,,69,,,,
 07/22  10:00:00,23.66,131.5,850.78,0.25,15.11660101,971.7665518,19411.21925,21.56802139,69,,69,,,,
 07/22  10:15:00,23.925,133.75,852.265,0.25,15.01864898,870.2887665,19320.68438,21.46742709,69,,69,,,,
 07/22  10:30:00,24.19,136,853.75,0.25,14.9352354,785.5463884,19224.95956,21.36106618,69,,69,,,,
 07/22  10:45:00,24.455,136.5,855.1075,0.25,14.88000315,607.2806487,19134.13127,21.26014586,69,,69,,,,
 07/22  11:00:00,24.72,137,856.465,0.25,14.81606356,390.8542171,19039.8143,21.15534922,69,,69,,,,
 07/22  11:15:00,24.7675,137.5,857.8225,0.75,44.2952193,381.2830532,18963.04027,21.07004475,69,,69,,,,
 07/22  11:30:00,24.815,138,859.18,0.75,44.14373748,417.9629933,18905.55229,21.00616921,69,,69,,,,
 07/22  11:45:00,24.8625,203.75,703.845,0.75,43.98561673,486.2406831,18857.13836,20.95237595,69,,69,,,,
 07/22  12:00:00,24.91,269.5,548.51,0.75,43.81216955,552.7985436,18813.93224,20.90436916,69,,69,,,,
 07/22  12:15:00,24.9575,335.25,393.175,0.75,43.61702005,549.8045333,18774.67586,20.86075096,69,,69,,,,
 07/22  12:30:00,25.005,401,237.84,0.75,43.40527344,531.465276,18738.92769,20.82103077,69,,69,,,,
 07/22  12:45:00,25.0525,395,219.2225,0.75,43.18729468,519.5518106,18706.47097,20.78496774,69,,69,,,,
 07/22  13:00:00,25.1,389,200.605,0.75,42.96951153,497.8291585,18677.14463,20.75238293,69,,69,,,,
 07/22  13:15:00,25.145,383,181.9875,0.25,14.25170231,481.2240304,18650.87612,20.72319569,69,,69,,,,
 07/22  13:30:00,25.19,377,163.37,0.25,14.1898886,482.4804776,18627.54106,20.69726784,69,,69,,,,
 07/22  13:45:00,25.235,355,212.025,0.25,14.13318728,505.6639336,18606.9684,20.67440933,69,,69,,,,
 07/22  14:00:00,25.28,333,260.68,0.25,14.07603922,531.6049621,18589.00143,20.65444603,69,,69,,,,
 07/22  14:15:00,25.115,311,309.335,0,0,563.1773302,18563.6185,20.62624278,69,,69,,,,
 07/22  14:30:00,24.95,289,357.99,0,0,598.4432599,18532.92465,20.5921385,69,,69,,,,
 07/22  14:45:00,24.785,274.75,355.265,0,0,608.5907356,18504.74174,20.56082415,69,,69,,,,
 07/22  15:00:00,24.62,260.5,352.54,0,0,617.2253583,18481.48121,20.53497912,69,,69,,,,
 07/22  15:15:00,24.4525,246.25,349.815,0.25,13.76346693,625.1589802,18463.45551,20.51495056,69,,69,,,,
 07/22  15:30:00,24.285,232,347.09,0.25,13.69187892,636.0525106,18450.30069,20.5003341,69,,69,,,,
 07/22  15:45:00,24.1175,216.5,338.15,0.25,13.61758814,641.0112609,18441.48381,20.49053756,69,,69,,,,
 07/22  16:00:00,23.95,201,329.21,0.25,13.54369497,641.0735785,18436.49763,20.48499737,69,,69,,,,
 07/22  16:15:00,23.785,185.5,320.27,0.5,26.94440875,636.3894537,18434.80885,20.48312094,69,,69,,,,
 07/22  16:30:00,23.62,170,311.33,0.5,26.80071229,627.1003441,18435.98418,20.48442687,69,,69,,,,
 07/22  16:45:00,23.455,151.25,322.0975,0.5,26.66203091,621.2661904,18439.67899,20.48853222,69,,69,,,,
 07/22  17:00:00,23.29,132.5,332.865,0.5,26.53315641,629.1686206,18445.57411,20.49508234,69,,69,,,,
 07/22  17:15:00,22.94,113.75,343.6325,1,52.82984748,608.0063526,18454.09673,20.50455192,69,,69,,,,
 07/22  17:30:00,22.59,95,354.4,1,52.5937934,583.1342745,18466.53512,20.51837235,69,,69,,,,
 07/22  17:45:00,22.24,80.5,332.3975,1,52.38153021,526.673479,18483.6362,20.53737356,69,,69,,,,
 07/22  18:00:00,21.89,66,310.395,1,52.21764226,468.7008116,18505.29578,20.56143975,69,,69,,,,
 07/22  18:15:00,21.54,51.5,288.3925,0.75,39.08613053,409.5092351,18526.18797,20.5846533,69,,69,,,,
 07/22  18:30:00,21.19,37,266.39,0.75,39.06825761,361.8936901,18545.79614,20.60644015,69,,69,,,,
 07/22  18:45:00,20.84,27.75,199.7925,0.75,39.10058896,269.7057767,18566.53223,20.62948026,69,,69,,,,
 07/22  19:00:00,20.49,18.5,133.195,0.75,39.17648611,167.2288496,18588.96309,20.65440343,69,,69,,,,
 07/22  19:15:00,20.1375,9.25,66.5975,1,52.39843521,82.8081924,18618.27399,20.6869711,69,,69,,,,
 07/22  19:30:00,19.785,0,0,1,52.6065233,0,18682.07208,20.75785787,69,,69,,,,
 07/22  19:45:00,19.4325,0,0,1,52.8591379,0,18747.87878,20.83097642,69,,69,,,,
 07/22  20:00:00,19.08,0,0,1,53.15101633,0,18797.62095,20.8862455,69,,69,,,,
 07/22  20:15:00,18.8975,0,0,1,53.47356326,0,18866.52682,20.96280758,69,,69,,,,
 07/22  20:30:00,18.715,0,0,1,53.81312561,0,18956.98015,21.06331128,69,,69,,,,
 07/22  20:45:00,18.5325,0,0,1,54.16243075,0,19053.81524,21.17090583,69,,69,,,,
 07/22  21:00:00,18.35,0,0,1,54.51761747,0,19151.63171,21.27959079,69,,69,,,,
 07/22  21:15:00,18.1675,0,0,1,54.87698527,0,19254.73958,21.39415509,69,,69,,,,
 07/22  21:30:00,17.985,0,0,1,55.24018007,0,19362.86518,21.51429464,69,,69,,,,
 07/22  21:45:00,17.8025,0,0,1,55.60700786,0,19472.69573,21.63632858,69,,69,,,,
 07/22  22:00:00,17.62,0,0,1,55.97733635,0,19583.24848,21.75916498,69,,69,,,,
 07/22  22:15:00,17.4375,0,0,1,56.35014795,0,19688.9516,21.87661289,69,,69,,,,
 07/22  22:30:00,17.255,0,0,1,56.72300355,0,19790.16041,21.98906712,69,,69,,,,
 07/22  22:45:00,17.0725,0,0,1,57.09427234,0,19890.52205,22.10058006,69,,69,,,,
 07/22  23:00:00,16.89,0,0,1,57.46324213,0,19991.41728,22.21268587,69,,69,,,,
 07/22  23:15:00,16.7825,0,0,1,57.82972591,0,20074.74526,22.30527251,69,,69,,,,
 07/22  23:30:00,16.675,0,0,1,58.18788287,0,20140.40414,22.37822682,69,,69,,,,
 07/22  23:45:00,16.5675,0,0,1,58.53479839,0,20199.28559,22.44365066,69,,69,,,,
 07/22  24:00:00,16.46,0,0,1,58.87043603,0,20255.32234,22.50591371,69,,69,,,,
 07/23  00:15:00,16.3525,0,0,1,59.19589983,0,20309.61297,22.56623663,69,,69,,,,
 07/23  00:30:00,16.245,0,0,1,59.51240138,0,20362.39015,22.62487795,69,,69,,,,
 07/23  00:45:00,16.1375,0,0,1,59.82146077,0,20413.66471,22.68184968,69,,69,,,,
 07/23  01:00:00,16.03,0,0,1,60.12429677,0,20463.40628,22.73711809,69,,69,,,,
 07/23  01:15:00,15.9225,0,0,1,60.42177842,0,20511.58846,22.79065384,69,,69,,,,
 07/23  01:30:00,15.815,0,0,1,60.714488,0,20558.19776,22.84244195,69,,69,,,,
 07/23  01:45:00,15.7075,0,0,1,61.00267071,0,20603.23369,22.89248188,69,,69,,,,
 07/23  02:00:00,15.6,0,0,1,61.28695795,0,20646.70703,22.94078559,69,,69,,,,
 07/23  02:15:00,15.6875,0,0,1,61.56794139,0,20694.94095,22.99437884,69,,69,,,,
 07/23  02:30:00,15.775,0,0,1,61.83607388,0,20745.91787,23.05101986,69,,69,,,,
 07/23  02:45:00,15.8625,0,0,1,62.08712369,0,20794.02858,23.1044762,69,,69,,,,
 07/23  03:00:00,15.95,0,0,1,62.32179719,0,20837.56543,23.15285047,69,,69,,,,
 07/23  03:15:00,16.035,0,0,1,62.54269577,0,20882.10699,23.2023411,69,,69,,,,
 07/23  03:30:00,16.12,0,0,1,62.75298534,0,20927.74953,23.25305503,69,,69,,,,
 07/23  03:45:00,16.205,0,0,1,62.95494215,0,20971.27347,23.30141497,69,,69,,,,
 07/23  04:00:00,16.29,0,0,1,63.1499904,0,21011.78223,23.34642469,69,,69,,,,
 07/23  04:15:00,16.375,0,0,1,63.33904876,0,21049.29256,23.38810284,69,,69,,,,
 07/23  04:30:00,16.46,48,108.48,1,63.52277612,44.11933158,21084.07089,23.42674544,69,,69,,,,
 07/23  04:45:00,16.545,64.75,141.0125,1,63.69514998,66.07670236,21116.42033,23.46268925,69,,69,,,,
 07/23  05:00:00,16.63,81.5,173.545,1,63.85295385,88.43478642,21146.62405,23.49624895,69,,69,,,,
 07/23  05:15:00,17.075,98.25,206.0775,1,63.9958937,117.291643,21164.36506,23.51596117,69,,69,,,,
 07/23  05:30:00,17.52,115,238.61,1,64.10552006,677.1824849,21166.57707,23.51841897,69,,69,,,,
 07/23  05:45:00,17.965,133.25,240.92,1,64.08962927,933.7291948,21156.73615,23.50748461,69,,69,,,,
 07/23  06:00:00,18.41,151.5,243.23,1,63.89441444,937.2795771,21136.62231,23.4851359,69,,69,,,,
 07/23  06:15:00,18.855,169.75,245.54,0.75,47.67490128,928.5147752,21112.28893,23.45809881,69,,69,,,,
 07/23  06:30:00,19.3,188,247.85,0.75,47.39539146,332.5485735,21084.19934,23.42688815,69,,69,,,,
 07/23  06:45:00,19.745,207.75,233.1275,0.75,47.19534817,245.0296873,21049.71856,23.38857617,69,,69,,,,
 07/23  07:00:00,20.19,227.5,218.405,0.75,47.09624524,265.2867434,20973.85568,23.30428409,69,,69,,,,
 07/23  07:15:00,20.6325,247.25,203.6825,0.5,31.36884475,390.8368529,20887.65201,23.20850223,69,,69,,,,
 07/23  07:30:00,21.075,267,188.96,0.5,31.34707723,898.7468783,20812.30331,23.12478145,69,,69,,,,
 07/23  07:45:00,21.5175,283.25,186.5975,0.5,31.27194744,893.1770485,20737.38804,23.04154226,69,,69,,,,
 07/23  08:00:00,21.96,299.5,184.235,0.5,31.13407274,885.3308638,20658.74882,22.95416535,69,,69,,,,
 07/23  08:15:00,22.2425,315.75,181.8725,0.25,15.47851426,874.7037153,20571.62844,22.85736494,69,,69,,,,
 07/23  08:30:00,22.525,332,179.51,0.25,15.3875268,860.9799863,20477.83636,22.75315151,69,,69,,,,
 07/23  08:45:00,22.8075,325.75,247.915,0.25,15.29924313,911.654518,20381.52956,22.64614396,69,,69,,,,
 07/23  09:00:00,23.09,319.5,316.32,0.25,15.21026853,980.5117812,20284.17709,22.53797454,69,,69,,,,
 07/23  09:15:00,23.3725,313.25,384.725,0.25,15.11530129,995.6661262,20190.42009,22.4338001,69,,69,,,,
 07/23  09:30:00,23.655,307,453.13,0.25,15.01348202,1015.872429,20100.12369,22.33347076,69,,69,,,,
 07/23  09:45:00,23.9375,317,443.5175,0.25,14.90652175,937.3316275,20010.54016,22.23393351,69,,69,,,,
 07/23  10:00:00,24.22,327,433.905,0.25,14.80077328,863.1474959,19920.67392,22.13408213,69,,69,,,,
 07/23  10:15:00,24.5025,337,424.2925,0.25,14.7016448,795.897109,19826.11961,22.02902179,69,,69,,,,
 07/23  10:30:00,24.785,347,414.68,0.25,14.61071448,729.5964226,19727.00297,21.91889219,69,,69,,,,
 07/23  10:45:00,25.0675,364.75,362.5525,0.25,14.52718421,603.9433097,19625.96453,21.80662725,69,,69,,,,
 07/23  11:00:00,25.35,382.5,310.425,0.25,14.45203267,468.4929739,19523.95491,21.69328324,69,,69,,,,
 07/23  11:15:00,25.4075,400.25,258.2975,0.75,43.16003996,441.7178575,19440.45183,21.60050203,69,,69,,,,
 07/23  11:30:00,25.465,418,206.17,0.75,42.96370139,473.6941019,19377.00479,21.53000532,69,,69,,,,
 07/23  11:45:00,25.5225,387.75,286.75,0.75,42.76432292,499.388292,19323.51203,21.47056893,69,,69,,,,
 07/23  12:00:00,25.58,357.5,367.33,0.75,42.56154944,554.0780586,19276.1211,21.41791233,69,,69,,,,
 07/23  12:15:00,25.64,327.25,447.91,0.75,42.35114266,570.6466514,19237.36319,21.37484799,69,,69,,,,
 07/23  12:30:00,25.7,297,528.49,0.75,42.13195878,569.2127345,19206.55025,21.34061139,69,,69,,,,
 07/23  12:45:00,25.76,259.75,596.5225,0.75,41.90701015,546.2328146,19180.94745,21.31216383,69,,69,,,,
 07/23  13:00:00,25.82,222.5,664.555,0.75,41.68196461,521.8494148,19159.47807,21.28830897,69,,69,,,,
 07/23  13:15:00,25.8775,185.25,732.5875,0.25,13.82039031,503.3270522,19138.0437,21.26449299,69,,69,,,,
 07/23  13:30:00,25.935,148,800.62,0.25,13.75663462,536.0510569,19116.61492,21.24068324,69,,69,,,,
 07/23  13:45:00,25.9925,144.25,794.82,0.25,13.69639992,582.4327718,19098.85409,21.22094899,69,,69,,,,
 07/23  14:00:00,26.05,140.5,789.02,0.25,13.65641279,629.1958454,19079.81073,21.1997897,69,,69,,,,
 07/23  14:15:00,25.905,136.75,783.22,0,0,671.8626158,19060.83367,21.17870407,69,,69,,,,
 07/23  14:30:00,25.76,133,777.42,0,0,714.1296988,19035.8323,21.15092478,69,,69,,,,
 07/23  14:45:00,25.615,131.25,759.545,0,0,749.211161,19015.59977,21.12844419,69,,69,,,,
 07/23  15:00:00,25.47,129.5,741.67,0,0,781.9374896,19001.33788,21.11259765,69,,69,,,,
 07/23  15:15:00,25.3225,127.75,723.795,0.25,13.24652666,812.5493906,18989.3075,21.09923055,69,,69,,,,
 07/23  15:30:00,25.175,126,705.92,0.25,13.12533254,846.08337,18978.83461,21.08759401,69,,69,,,,
 07/23  15:45:00,25.0275,120.25,687.2,0.25,12.99950359,877.0169558,18971.88281,21.07986979,69,,69,,,,
 07/23  16:00:00,24.88,114.5,668.48,0.25,12.87304571,900.4058783,18968.74235,21.07638039,69,,69,,,,
 07/23  16:15:00,24.735,108.75,649.76,0.5,25.494819,916.4592865,18969.06425,21.07673806,69,,69,,,,
 07/23  16:30:00,24.59,103,631.04,0.5,25.23842663,925.3834783,18972.4217,21.08046855,69,,69,,,,
 07/23  16:45:00,24.445,98,584.125,0.5,24.98767822,878.3969832,18978.4556,21.08717289,69,,69,,,,
 07/23  17:00:00,24.3,93,537.21,0.5,24.75811578,812.2929488,18987.72786,21.0974754,69,,69,,,,
